fold,gene,rmsd_additive,rmsd_ridge,rmsd_ensemble,rmsd_adaptive,rmsd_residual,pairs_evaluated
3,g0076,0.17535957044550646,0.14697533429166704,0.15615327979072702,0.1487641681211161,0.15615327979072702,15
3,g0077,0.14730739376621924,0.1862162769655904,0.1463391257643706,0.16956111301561022,0.1463391257643706,15
3,g0078,0.2732640017590482,0.26368667221297293,0.2671113683597805,0.2655562777654837,0.2671113683597805,15
3,g0079,0.00857692815692923,0.005859035215457681,0.0061626408835440535,0.00565654473418362,0.0061626408835440535,15
3,g0080,0.08224770361498625,0.064361936408343,0.06218130295089873,0.0608095220290161,0.06218130295089873,15
3,g0081,0.4856891246341186,0.500843958173351,0.4704020681192387,0.4858806386186466,0.4704020681192387,15
3,g0082,0.9150088928095991,0.7858863841802071,0.7884094881810592,0.7716355915663926,0.7884094881810592,15
3,g0083,0.2303802761224525,0.2924018574473675,0.25906605979364306,0.2808707247614328,0.25906605979364306,15
3,g0084,0.1571988916705758,0.10482670041739969,0.12379737331979881,0.10896515358587865,0.12379737331979881,15
3,g0085,0.22004520628051877,0.2099919345340698,0.21433652597900837,0.21197623040716637,0.21433652597900837,15
3,g0086,0.7295383663295821,0.6189000656536783,0.6494405855876333,0.6240196686588115,0.6494405855876333,15
3,g0087,0.18845417054268912,0.17444843633437818,0.17900542074532455,0.17539194634483599,0.17900542074532455,15
3,g0088,0.2473575797918828,0.07580972967237627,0.14370896270268538,0.08870120448255557,0.14370896270268538,15
3,g0089,0.6979457214629241,0.5474316906014419,0.599757370740795,0.5622316825989033,0.599757370740795,15
3,g0090,0.4101501921601995,0.40554904997826347,0.3895472325462875,0.39621293538318914,0.3895472325462875,15
3,g0091,0.29191403425970547,0.22051179273847832,0.23770884798366593,0.22121908003267302,0.23770884798366593,15
3,g0092,0.47336588032740295,0.4505663033765004,0.4584104920765625,0.45236116449175945,0.4584104920765625,15
3,g0093,0.34366173305121783,0.29214798112933216,0.3127478860798761,0.29915305699542094,0.3127478860798761,15
3,g0094,0.23826482034734695,0.3103447630359104,0.20466119876679675,0.26546191744187153,0.20466119876679675,15
3,g0095,0.3898381418157223,0.28771463169531947,0.3214240538426394,0.2941072898689847,0.3214240538426394,15
3,g0096,0.6155855961423824,0.6633224259948499,0.6275124241781846,0.6466931529490686,0.6275124241781846,15
3,g0097,0.7126722402356144,0.48295441257457916,0.5745239292204254,0.5082305549237451,0.5745239292204254,15
3,g0098,0.2949100495299365,0.25598470307887056,0.2690274866065292,0.2592273135220338,0.2690274866065292,15
3,g0099,0.5692177545165695,0.5359097623826974,0.5487425551223662,0.540190506975051,0.5487425551223662,15
3,g0100,0.42178859777135863,0.33117089435180297,0.3634026584996631,0.3393131957153789,0.3634026584996631,15
3,g0101,0.27477586692058054,0.26387554505050875,0.25737810577968984,0.25902963923292743,0.25737810577968984,15
3,g0102,0.56452077822335,0.4954710693003176,0.5080057045302045,0.4943146965129548,0.5080057045302045,15
3,g0103,0.20811058705837915,0.21015179750725238,0.2041892170277369,0.2067609926274334,0.2041892170277369,15
3,g0104,0.6796383777227454,0.6391920951800385,0.6496489182460135,0.642812874171367,0.6496489182460135,15
3,g0105,0.20193349485476397,0.21394049462437856,0.17717110273429632,0.19579568094112598,0.17717110273429632,15
3,g0106,0.23776393133943585,0.18775790177725984,0.2057783566158579,0.19190770976656338,0.2057783566158579,15
3,g0107,0.47688232387588503,0.32843269817847215,0.3602152240113475,0.3267174235034202,0.3602152240113475,15
3,g0108,0.6515518700696878,0.6231084316497861,0.628634285654095,0.622984126076013,0.628634285654095,15
3,g0109,0.1797490380087547,0.1414011904997984,0.152472076351539,0.14294538080581545,0.152472076351539,15
3,g0110,0.5998544652513933,0.49112032776494874,0.5272675754029552,0.4984672041584942,0.5272675754029552,15
3,g0111,0.4026225865458804,0.3176638177769242,0.35267660807637075,0.327337832258192,0.35267660807637075,15
3,g0112,0.5545875748132082,0.5467170295171293,0.5454819934307517,0.545148623921231,0.5454819934307517,15
3,g0113,0.28702132897421206,0.29563350044579684,0.2748935659143765,0.28471527525120294,0.2748935659143765,15
3,g0114,0.5131534692284878,0.49210947201275484,0.4780648926848727,0.4819246583960244,0.4780648926848727,15
3,g0115,0.44124414995099653,0.34849849326804283,0.3643816081352371,0.3458370491239111,0.3643816081352371,15
3,g0116,0.38185855206240915,0.2757275992981488,0.31084854123065275,0.28234074551791866,0.31084854123065275,15
3,g0117,0.7256545374363766,0.7310101364607401,0.7223042406651741,0.7262922292034344,0.7223042406651741,15
3,g0118,0.2735618210111526,0.20886531179626178,0.23182063942290304,0.21395523071584352,0.23182063942290304,15
3,g0119,0.5448798212151458,0.4361514657386411,0.47863297047807885,0.4517191109489659,0.47863297047807885,15
3,g0120,0.5418998455591928,0.2696943246531391,0.37460611392620874,0.29281552859701915,0.37460611392620874,15
3,g0121,0.38515620653628063,0.31558204728353706,0.32814228026369985,0.31411279288537036,0.32814228026369985,15
3,g0122,0.5826248860606901,0.45436870533952056,0.4802408073302632,0.45288691367816986,0.4802408073302632,15
3,g0123,0.659998862638608,0.4638354282648871,0.5326906999028477,0.47829731951522336,0.5326906999028477,15
3,g0124,0.8396236723608894,0.778392537869833,0.7974004096049694,0.782001979967604,0.7974004096049694,15
3,g0125,0.6100538614799319,0.6180162888192569,0.6117582263320741,0.613709693160766,0.6117582263320741,15
3,g0126,0.34798644979220394,0.32040344670274057,0.3058429738957557,0.30863470567106194,0.3058429738957557,15
3,g0127,0.3321627792268941,0.28259604173833147,0.26702130466533996,0.267804320737908,0.26702130466533996,15
3,g0128,0.3335900831853343,0.3215925641532054,0.29829972334460975,0.3074519235643776,0.29829972334460975,15
3,g0129,0.21309103983100372,0.17869726865948152,0.18916162105014495,0.1804828007401659,0.18916162105014495,15
3,g0130,0.6338227735756672,0.5592103319793406,0.577219395726202,0.5614553394302799,0.577219395726202,15
3,g0131,0.5474618598671902,0.4951474902166237,0.48626010764712846,0.4840093156558558,0.48626010764712846,15
3,g0132,0.30749736682860723,0.2771759559778534,0.28211576406236155,0.2764635702056953,0.28211576406236155,15
3,g0133,0.7564443036805213,0.6376692381637715,0.6600935587396398,0.6362634534582882,0.6600935587396398,15
3,g0134,0.4829207215653119,0.5151499632719312,0.47442387185953283,0.4965520058842613,0.47442387185953283,15
3,g0135,0.4732310333643168,0.3778797148752805,0.41979809146119523,0.39153186402277884,0.41979809146119523,15
3,g0136,0.3141536718704489,0.27421246789614095,0.2880652426614953,0.2773240740335125,0.2880652426614953,15
3,g0137,0.8225294912663488,0.8808224142006985,0.8259002772441475,0.8572074948179541,0.8259002772441475,15
3,g0138,0.5291538540785686,0.5271945312561991,0.4821915315421909,0.502461710326826,0.4821915315421909,15
3,g0139,0.07759892830654802,0.15247932811742923,0.1148754585567832,0.1399245783884004,0.1148754585567832,15
3,g0140,0.5762616571160859,0.38664500702228,0.4424487928882253,0.3935873447400005,0.4424487928882253,15
3,g0141,0.5849726191313601,0.4693935203456178,0.5177338798820492,0.486900740874761,0.5177338798820492,15
3,g0142,0.46016521926994375,0.41874320254780717,0.3435775105488939,0.37345308319774106,0.3435775105488939,15
3,g0143,0.4536946292847374,0.42222426685732584,0.41694641160165014,0.41548375389851944,0.41694641160165014,15
3,g0144,0.47332391673575325,0.4280663893305649,0.44651139430230763,0.43884597937317626,0.44651139430230763,15
3,g0145,0.27424455895273103,0.2713193860380839,0.2555490673304441,0.2609948799828202,0.2555490673304441,15
3,g0146,0.44137778269512074,0.39266140146005357,0.40832773849030246,0.395777468904073,0.40832773849030246,15
3,g0147,0.5311086160537464,0.5269439821943422,0.5247349419222279,0.5252520279910344,0.5247349419222279,15
3,g0148,0.9567064250081206,0.720763880855194,0.8227874299796573,0.7597332319951976,0.8227874299796573,15
3,g0149,0.22613499807123602,0.23217787563511083,0.22659030391395363,0.229761137188307,0.22659030391395363,15
3,g0150,0.5763571318770784,0.4352408852224933,0.49350104462204963,0.4541658602700884,0.49350104462204963,15
3,g0151,0.2432896161481806,0.13295551955243465,0.15907742352047416,0.1315396631950994,0.15907742352047416,15
3,g0152,0.29443693231781637,0.29928014002979364,0.28960695836551315,0.2943856332493558,0.28960695836551315,15
3,g0153,0.26588374170821205,0.23124542231464873,0.2367839865435091,0.23022002616333626,0.2367839865435091,15
3,g0154,0.2209712096095107,0.23864638696732593,0.2238692656451348,0.23168217777475114,0.2238692656451348,15
3,g0155,0.1819759719867724,0.18002254834349773,0.18085372321909696,0.1802669875462359,0.18085372321909696,15
3,g0156,0.7179829931014596,0.5749936457343957,0.6208692403703592,0.5852570981872585,0.6208692403703592,15
3,g0157,0.20334488922924782,0.2033068829595558,0.20311426438050884,0.2031956695984805,0.20311426438050884,15
3,g0158,0.7223488971039018,0.5495551747284256,0.5793660942666443,0.544323420723752,0.5793660942666443,15
3,g0159,0.7811285226632616,0.6659987817611089,0.7003967643754258,0.6733885228999277,0.7003967643754258,15
3,g0160,0.3282708495281296,0.3274847877706564,0.2987837017513758,0.31037820696979973,0.2987837017513758,15
3,g0161,0.516159478366343,0.5000126862163674,0.48795914679308783,0.4915014942301592,0.48795914679308783,15
3,g0162,0.4434009212987102,0.297861596795569,0.3490727869520182,0.3084481462222947,0.3490727869520182,15
3,g0163,0.43455451633932807,0.48095135457078436,0.44871320804459036,0.46603909998228743,0.44871320804459036,15
3,g0164,0.5536914502460467,0.50003057630732,0.5087814619236688,0.49887905144192946,0.5087814619236688,15
3,g0165,0.32155089179340784,0.3077161173431128,0.27615036093808654,0.28893409044310203,0.27615036093808654,15
3,g0166,0.23562375392381069,0.18247837953773147,0.20253511899674476,0.18805568639196119,0.20253511899674476,15
3,g0167,0.5934404955756573,0.6076906470709053,0.5875033148724041,0.5981516637691772,0.5875033148724041,15
3,g0168,0.7299242224539895,0.5037370219166154,0.5911493286854994,0.525278043806709,0.5911493286854994,15
3,g0169,0.6948638993868889,0.6467860375345835,0.6654636371557789,0.6517527065928779,0.6654636371557789,15
3,g0170,0.4655040376088296,0.48314324203268594,0.462912539204528,0.47397644659519494,0.462912539204528,15
3,g0171,0.5409578146716301,0.49205983287087685,0.5089659052541434,0.4958954305010191,0.5089659052541434,15
3,g0172,0.5017860291955163,0.4550896755867257,0.45226056419690236,0.44801313654733815,0.45226056419690236,15
3,g0173,0.5101562796529181,0.41147474020310704,0.4534009480447875,0.4234986524832721,0.4534009480447875,15
3,g0174,0.4915534135311053,0.47082400886298137,0.4224226022561472,0.44208543075081924,0.4224226022561472,15
3,g0175,0.37714727304549395,0.23423119052685273,0.28658189886679725,0.2455667167329431,0.28658189886679725,15
3,g0176,0.32929966200523786,0.3815386723975611,0.3325835273328309,0.36093698104046473,0.3325835273328309,15
3,g0177,1.1647141376983265,1.1492501715744465,1.1492449268815894,1.1475161713496418,1.1492449268815894,15
3,g0178,0.4831603807296772,0.3300962928939684,0.3492031730258429,0.3199111230155165,0.3492031730258429,15
3,g0179,0.46547820028709536,0.39945561585317263,0.4278201457518339,0.4077450695657052,0.4278201457518339,15
3,g0180,0.6802440460540492,0.4733931566213916,0.5126362150577454,0.46806372861817036,0.5126362150577454,15
3,g0181,0.19515061624888938,0.07651462615448573,0.11265333432998849,0.07791915021625022,0.11265333432998849,15
3,g0182,0.38679319090049663,0.43822580638519754,0.39555205296947227,0.4207014575450303,0.39555205296947227,15
3,g0183,0.45021011697142116,0.3889095072169888,0.38745419500837713,0.3806671980065369,0.38745419500837713,15
3,g0184,0.34005780875892067,0.29247892506475875,0.30254852738687776,0.29245291204209395,0.30254852738687776,15
3,g0185,0.391658184471409,0.28101999457219556,0.3154395066559052,0.28791151264586756,0.3154395066559052,15
3,g0186,0.6443854689869263,0.5339720351003937,0.5762046036396521,0.5458815069298865,0.5762046036396521,15
3,g0187,0.698742362924117,0.6168527197871667,0.640837362661058,0.6207216344001237,0.640837362661058,15
3,g0188,0.8434740160688646,0.8497383345992026,0.8370295784676988,0.8429429739915664,0.8370295784676988,15
3,g0189,0.47474845920655634,0.3847842932730562,0.40265750899766234,0.3838363374435238,0.40265750899766234,15
3,g0190,0.5840948199839872,0.502951120248721,0.5274516770012396,0.5071334194297056,0.5274516770012396,15
3,g0191,0.45589339556081704,0.3771430247448991,0.40544672637349294,0.3837361299828014,0.40544672637349294,15
3,g0192,0.5870055955363076,0.5146434527406409,0.5414727974461839,0.5229320580774074,0.5414727974461839,15
3,g0193,0.9031506345914636,0.8889789713557329,0.8849809557483475,0.8851674950719034,0.8849809557483475,15
3,g0194,0.8112010549152026,0.734013773713542,0.7667400436334042,0.7574789394109975,0.7667400436334042,15
3,g0195,0.006056717705566406,0.004897257583167441,0.0051151857404157855,0.0048769008329436515,0.0051151857404157855,15
3,g0196,0.4319010398706052,0.34175470323751256,0.3402865221422003,0.32937946091293524,0.3402865221422003,15
3,g0197,0.40179466827689087,0.41938054092415844,0.40474348586334336,0.408586393523727,0.40474348586334336,15
3,g0198,0.8618277810007363,0.5385628609428256,0.6632029274965668,0.568300904942877,0.6632029274965668,15
3,g0199,0.5709927021254323,0.5653862343470153,0.5621274418132076,0.5626100983206572,0.5621274418132076,15
3,g0200,0.19625192190690377,0.16961553301498034,0.17710463316191666,0.17067271596854325,0.17710463316191666,15
3,g0201,0.844628494115036,0.6480588024340329,0.7233856009588543,0.6702215185270018,0.7233856009588543,15
3,g0202,0.23935902456862265,0.22221889988348198,0.22674781121139792,0.2227819821485873,0.22674781121139792,15
3,g0203,0.5110736605866205,0.39649849569403595,0.44516979709067317,0.4120762139440096,0.44516979709067317,15
3,g0204,0.3138276322284032,0.20388820502691904,0.24319881530151202,0.212156267568063,0.24319881530151202,15
3,g0205,0.6352862293151751,0.6229588793076904,0.5914487255854839,0.6042312111148108,0.5914487255854839,15
3,g0206,0.4712036331690117,0.44054015289560355,0.4385536714919609,0.4358888596305416,0.4385536714919609,15
3,g0207,0.3904103917973077,0.40392748622665575,0.3841089048929542,0.3945553123755515,0.3841089048929542,15
3,g0208,0.48886878314555626,0.4810666230381062,0.4772444736046993,0.4777855424815858,0.4772444736046993,15
3,g0209,0.17436537977872674,0.1534267879608541,0.1557996666544181,0.15225728972700225,0.1557996666544181,15
3,g0210,0.24023007301883562,0.1264135740713596,0.16196993996233572,0.13053853318799258,0.16196993996233572,15
3,g0211,0.6135753775411943,0.5268130012053523,0.5515715437044517,0.5304443406127328,0.5515715437044517,15
3,g0212,0.23998141565534117,0.3135567646635393,0.26637512889059345,0.2960436698133103,0.26637512889059345,15
3,g0213,0.2178446370480181,0.1819780748540166,0.18745530998767568,0.18068427926455505,0.18745530998767568,15
3,g0214,0.36844142477568875,0.3972277951601289,0.3795416316116173,0.39064477298473216,0.3795416316116173,15
3,g0215,0.5593840918826999,0.6184411933245941,0.5764258495630551,0.6019201484485348,0.5764258495630551,15
3,g0216,0.36799217684793106,0.36576211511059575,0.35527026017656005,0.35971843477599225,0.35527026017656005,15
3,g0217,0.5954067592136845,0.7133844516828385,0.6239069575639009,0.6754812933559278,0.6239069575639009,15
3,g0218,0.702901433969494,0.4609228119101909,0.5170528382872032,0.4600600147714884,0.5170528382872032,15
3,g0219,0.33248783567421014,0.15582018229372493,0.20778476165062232,0.158718486303391,0.20778476165062232,15
3,g0220,0.6538467937479309,0.5276367962325976,0.5633637052769128,0.5324347259018092,0.5633637052769128,15
3,g0221,0.7230769472516849,0.4624490514807461,0.5793962413331751,0.49720947706904384,0.5793962413331751,15
3,g0222,0.3185773278282306,0.3365011020811622,0.28295563218144915,0.3100166471549956,0.28295563218144915,15
3,g0223,0.18979874230438928,0.13745766493082906,0.15372642499607445,0.14008273522427175,0.15372642499607445,15
3,g0224,0.7546058636310976,0.5248967708629174,0.6051746331343558,0.5451272082473031,0.6051746331343558,15
3,g0225,0.47446085568482993,0.5473910076561589,0.4651565926212417,0.5115254692292633,0.4651565926212417,15
3,g0226,0.08765459102498192,0.07765369908731257,0.05704015072200383,0.0656040746989106,0.05704015072200383,15
3,g0227,0.49215720363434,0.4004402983158756,0.43039416007324055,0.4063029951229767,0.43039416007324055,15
3,g0228,0.1567603625106719,0.16962740128528017,0.16277763454749983,0.167257704231759,0.16277763454749983,15
3,g0229,0.5902963131306781,0.5835591206765641,0.5758660384406329,0.578538865541162,0.5758660384406329,15
3,g0230,0.2577182634148006,0.21066780523549158,0.219225312017337,0.2097047142641948,0.219225312017337,15
3,g0231,0.4330431631276795,0.39052510298746007,0.4026097798937963,0.39353510892376675,0.4026097798937963,15
3,g0232,0.03878628475787503,0.03322469248709637,0.026314269289284493,0.028823657162778488,0.026314269289284493,15
3,g0233,0.508531234094476,0.5151433764845148,0.4976613664330437,0.5062491321067681,0.4976613664330437,15
3,g0234,0.23728488776977838,0.193258109690761,0.2093668857010767,0.19848940755949915,0.2093668857010767,15
3,g0235,0.3683536950995913,0.3254260402303594,0.3428008763650132,0.33043478675735827,0.3428008763650132,15
3,g0236,0.508306198544013,0.46165607904054984,0.4521866374277186,0.45020513309073745,0.4521866374277186,15
3,g0237,0.25748998618047747,0.22334874559858914,0.2289969203683834,0.22249581912419408,0.2289969203683834,15
3,g0238,0.9788106009336129,0.7025717329956681,0.817596235007495,0.7342632758997142,0.817596235007495,15
3,g0239,0.5004733937230139,0.392260900873945,0.43584023925918225,0.40768332486878034,0.43584023925918225,15
3,g0240,0.7586395352915885,0.6317129706314544,0.6480519199630959,0.6253558006493335,0.6480519199630959,15
3,g0241,0.16618708868144771,0.155044598870261,0.15857903602578866,0.15574642606355268,0.15857903602578866,15
3,g0242,0.6093994046644822,0.48482303341848443,0.536144511269416,0.49971500736030283,0.536144511269416,15
3,g0243,0.5712717302856916,0.4823976949000482,0.4998068401565563,0.4815462967521737,0.4998068401565563,15
3,g0244,0.18266378991012813,0.14636756353794947,0.12843110665615615,0.13175060780820022,0.12843110665615615,15
3,g0245,0.45540667956170894,0.45337398469118123,0.45103805795578567,0.45154503551801306,0.45103805795578567,15
3,g0246,0.06897912741698987,0.08798077581046275,0.06777620801368206,0.07952151099993476,0.06777620801368206,15
3,g0247,0.34213557993538357,0.467652357438076,0.39569508150181204,0.442129929326067,0.39569508150181204,15
3,g0248,0.3772787639660111,0.3419742575694436,0.32408644127918224,0.3278808736189553,0.32408644127918224,15
3,g0249,0.14631742251929533,0.2157599511418879,0.16231757806337485,0.19037082139495137,0.16231757806337485,15
3,g0250,0.5158805502657218,0.5925561535586396,0.5461161746550302,0.574535396041928,0.5461161746550302,15
3,g0251,0.30507402119272475,0.2860640504298925,0.273979472904138,0.2771715882904843,0.273979472904138,15
3,g0252,0.7012673181439438,0.5796249485722513,0.6127038582054029,0.5835789618893876,0.6127038582054029,15
3,g0253,0.42001140176685037,0.3595358716865205,0.37074707381279587,0.3585997059040615,0.37074707381279587,15
3,g0254,0.8269444541431679,0.7835190490182836,0.7889453453311159,0.781582949335841,0.7889453453311159,15
3,g0255,0.3511852385819362,0.37470401157238087,0.3520252387290142,0.364888606008802,0.3520252387290142,15
3,g0256,0.5273222202177565,0.5057989957585854,0.5058960507314669,0.5034049030071848,0.5058960507314669,15
3,g0257,0.04716399700442758,0.16176213406465395,0.1042860156051109,0.1425904635763513,0.1042860156051109,15
3,g0258,0.5674265861512935,0.6124344561439635,0.5784158931057393,0.5987237919735797,0.5784158931057393,15
3,g0259,0.2997859322636388,0.1906150566781071,0.22206100660537947,0.19389411407368798,0.22206100660537947,15
3,g0260,0.38647561563019306,0.3639508583196787,0.3696616613978858,0.3645676974808876,0.3696616613978858,15
3,g0261,0.15967089375334614,0.1533603737789218,0.1551091680682462,0.15362164814539864,0.1551091680682462,15
3,g0262,0.6081417863470658,0.3687405684237704,0.44149470692123544,0.3778005768631801,0.44149470692123544,15
3,g0263,0.8351510023013293,0.49949156000036526,0.6523264520665868,0.547531125269699,0.6523264520665868,15
3,g0264,0.5138274311529848,0.4243927736956589,0.4543636911268727,0.43060155879012624,0.4543636911268727,15
3,g0265,0.6583939762847695,0.6249401010164602,0.5292777675673649,0.5695946704543228,0.5292777675673649,15
3,g0266,0.5966489554888269,0.4926244685222405,0.5261698316480209,0.4990744564280659,0.5261698316480209,15
3,g0267,0.5870080676056106,0.42536997338480403,0.49516374698441806,0.4454779308028021,0.49516374698441806,15
3,g0268,0.3435453322607183,0.3410973962028674,0.321733367600088,0.3299784987677745,0.321733367600088,15
3,g0269,0.3723182422984026,0.32872951665696,0.34405894908737833,0.3342801190182344,0.34405894908737833,15
3,g0270,0.2140184501655176,0.17387043259172705,0.15239018507875293,0.15686674535293543,0.15239018507875293,15
3,g0271,0.5133228870620976,0.4234171133255371,0.43163617707485086,0.4169277608227229,0.43163617707485086,15
3,g0272,0.435135984120578,0.3373373675456928,0.3170375439734018,0.31308557482653177,0.3170375439734018,15
3,g0273,0.38426026690861237,0.4981996281047928,0.41315997935873044,0.46510025648152503,0.41315997935873044,15
3,g0274,0.3137733142529608,0.31423119653734954,0.30695847689989414,0.31026334054095595,0.30695847689989414,15
3,g0275,0.637387721248736,0.468429577382905,0.5389176316206498,0.4879696377160993,0.5389176316206498,15
3,g0276,0.008600115314883932,0.004591713943682888,0.006268958889270495,0.0050866585520834805,0.006268958889270495,15
3,g0277,0.2542109451244619,0.21667696982668147,0.23220716598795005,0.22250210650795296,0.23220716598795005,15
3,g0278,0.7066214674075649,0.5450140105509722,0.5928578595538612,0.5520959727818046,0.5928578595538612,15
3,g0279,0.48098533899319523,0.4934769206742234,0.445482158373114,0.4683641252611843,0.445482158373114,15
3,g0280,0.34522076114205413,0.3053362338120178,0.3154460381382612,0.3063231262997846,0.3154460381382612,15
3,g0281,0.6933234467044479,0.6689831489971368,0.6206797321105059,0.6397231619766247,0.6206797321105059,15
3,g0282,0.7822146152052373,0.5454316208132478,0.5989865934966155,0.5446245655513074,0.5989865934966155,15
3,g0283,0.2977299885294923,0.2554372436668119,0.2588806335767315,0.25217002326727883,0.2588806335767315,15
3,g0284,0.5962238933179806,0.4617844189734625,0.4747470426337651,0.45163789514868086,0.4747470426337651,15
3,g0285,0.12419851330482726,0.10558399655182589,0.09624527356909487,0.09811013899020728,0.09624527356909487,15
3,g0286,0.6882072633695203,11.927439863758156,6.23124616376911,10.027670733458368,6.23124616376911,15
3,g0287,0.3194493637355164,0.22396835392688275,0.2580123730476766,0.23132784456529515,0.2580123730476766,15
3,g0288,0.70669948823582,0.5900407596386796,0.6343453289993185,0.6034950207747861,0.6343453289993185,15
3,g0289,0.3219724875134916,0.36056466707442925,0.2937432379624177,0.329611482108536,0.2937432379624177,15
3,g0290,0.5484565734739002,0.3943536845616296,0.43838601345013817,0.4002379327366718,0.43838601345013817,15
3,g0291,0.46935610763500807,0.4562840369643334,0.4571401029972515,0.45524329228096566,0.4571401029972515,15
3,g0292,0.25814853398861426,0.29695933490696647,0.26871163854999325,0.2858347018048057,0.26871163854999325,15
3,g0293,0.3777478577922094,0.2590642825005238,0.3003961219319591,0.2675126619287301,0.3003961219319591,15
3,g0294,0.6090767003090968,0.5921318235144096,0.5970453530393076,0.5929626017026931,0.5970453530393076,15
3,g0295,0.6229228986519109,0.5961259102885745,0.5810114201216993,0.5846811969385233,0.5810114201216993,15
3,g0296,0.3745702652428685,0.40946752406116077,0.37384803313150233,0.3939581396377085,0.37384803313150233,15
3,g0297,0.7160342355349366,0.686702885789984,0.6982505376151352,0.6898363982135736,0.6982505376151352,15
3,g0298,0.7353565329352545,0.7199764514666702,0.7180570358931386,0.7171789453422761,0.7180570358931386,15
3,g0299,0.5572608012155505,0.5368535974808617,0.5424941167273908,0.5376924625438759,0.5424941167273908,15
3,g0300,0.27814335079758484,0.3013617394972493,0.2625044792211161,0.28309279488199196,0.2625044792211161,15
3,g0301,0.4801834723330292,0.40883705498379486,0.40970242571918764,0.40061659542069783,0.40970242571918764,15
3,g0302,0.37707313593107483,0.3027431371762634,0.3278942853563173,0.3079783898519837,0.3278942853563173,15
3,g0303,0.49594811671027633,0.4682506809498258,0.46949873952147503,0.4657698881830762,0.46949873952147503,15
3,g0304,0.19526593822614677,0.19623113722552926,0.19564991433496892,0.19601557601068015,0.19564991433496892,15
3,g0305,0.5150483701054724,0.48862519723628645,0.489244303852238,0.4859467320581547,0.489244303852238,15
3,g0306,0.7519200432850981,0.485306195996378,0.6059863433269449,0.5215707056960329,0.6059863433269449,15
3,g0307,0.43875491555508583,0.33141880034016896,0.37126036530379797,0.34089058596537997,0.37126036530379797,15
3,g0308,0.46180396648012617,0.46283396456182063,0.4399607974413493,0.45038761167211727,0.4399607974413493,15
3,g0309,0.012906613539182663,0.0966541897661797,0.05197080881219911,0.08168258767714093,0.05197080881219911,15
3,g0310,0.27100458667598554,0.2249801895116603,0.24226940871496055,0.22973376157092307,0.24226940871496055,15
3,g0311,0.25243197645649157,0.2415738219143165,0.24128607073643207,0.24014643477898967,0.24128607073643207,15
3,g0312,0.26007830220070416,0.23762711868879982,0.24074268403309293,0.23675531531834296,0.24074268403309293,15
3,g0313,0.3998143326937342,0.3172820221177694,0.34483062857619534,0.32283960916110194,0.34483062857619534,15
3,g0314,0.3995926937629827,0.4214599117840201,0.39300357351036364,0.4083472119077902,0.39300357351036364,15
3,g0315,0.14172782688230867,0.11336250192935912,0.1227654757592967,0.11524144581301683,0.1227654757592967,15
3,g0316,0.3476856991743095,0.30633436776580697,0.3213949821939172,0.3103312494767236,0.3213949821939172,15
3,g0317,0.006094073136516047,0.0038955042935024213,0.004591316958724086,0.004001916182525141,0.004591316958724086,15
3,g0318,0.7523613379303019,0.6958157487241688,0.7116124316364794,0.6989307942695487,0.7116124316364794,15
3,g0319,0.8984974633476324,0.8208146726295915,0.8523139240082057,0.8297934470825075,0.8523139240082057,15
3,g0320,0.3464318810503233,0.36964970703758143,0.3539033951340819,0.3635362654680233,0.3539033951340819,15
3,g0321,0.6088166074623768,0.4762871006509449,0.5104327328435421,0.4791540257464252,0.5104327328435421,15
3,g0322,0.6335635931462915,0.5096319779545085,0.5496823384733238,0.5174734937520437,0.5496823384733238,15
3,g0323,0.16478354591760255,0.09370789066078197,0.1232733591056922,0.10235792085199141,0.1232733591056922,15
3,g0324,0.5384919266581717,0.4414514274692624,0.4579394631929951,0.4388072240295479,0.4579394631929951,15
3,g0325,0.5505862173638939,0.43244338481119987,0.486824830887192,0.4566535427208708,0.486824830887192,15
3,g0326,0.5182337636191487,0.3313760033368334,0.4021048294673659,0.34783864611618964,0.4021048294673659,15
3,g0327,0.46366616750576034,0.33375185927968243,0.379464186017458,0.34568226632847127,0.379464186017458,15
3,g0328,0.7383576903143685,0.5996337692018563,0.6567641384566675,0.6154787544671041,0.6567641384566675,15
3,g0329,0.6651689815429409,0.7032422751911948,0.6451966092468298,0.6719819003039738,0.6451966092468298,15
3,g0330,0.3859348384462494,0.21693491171991555,0.2671124328337064,0.22200066749270547,0.2671124328337064,15
3,g0331,0.6917222790969677,0.6167711164660262,0.6392150305332689,0.622071927828708,0.6392150305332689,15
3,g0332,0.4193730981445608,0.41255827097025033,0.4107373337496843,0.4107815891635309,0.4107373337496843,15
3,g0333,0.5828088441305017,0.44499211378091963,0.486555970844283,0.4514307282482166,0.486555970844283,15
3,g0334,0.45135371288120385,0.4443015891107557,0.4466364530118552,0.4448120629478278,0.4466364530118552,15
3,g0335,0.4967870372667062,0.4571038478027833,0.4645642525976262,0.4566815085109186,0.4645642525976262,15
3,g0336,0.3575993841858895,0.2627575047869255,0.2778008341004626,0.25888580261782795,0.2778008341004626,15
3,g0337,0.7960970375157347,0.7967892948465,0.7914012194409659,0.7938776045764111,0.7914012194409659,15
3,g0338,0.6443338463148014,0.6375400974739036,0.6177590332010281,0.625855138495917,0.6177590332010281,15
3,g0339,0.38397553575353616,0.3367996008203895,0.3521252818129168,0.33988457419243967,0.3521252818129168,15
